sample_name,replicate,serial_number,extract_number,seqid_16s_xxx,seqid_18s_xxx,seqid_12s_xxx,project_id,project_title,project_description,project_proposal,notes,collection_date_only,collection_time_local_only,cruise,station,region,degrees_latitude,degrees_longitude,depth_meters,depth_category,ctd_bottle_no,volume_filtered_ml,sample_collection_device,sample_collection_method,sample_material_processing,size_fraction,env_material,sample_type,temperature_celsius,ph,salinity,pressure,temp_station,temp_depth,ctdoxy,oxygen_umol_kg,phosphate_umol_kg,silicate_umol_kg,nitrate_umol_kg,nitrite_umol_kg,nitrate_nitrite_umol_kg,nh4_umol_kg,dic_umol_kg,pco2_mea_uatm,ph_tot_mea,carbonate_umol_kg,dna_sample_number,plate,plate_name,well_number,well_position,station_depth,ship_crs_expocode,woce_sect,date,utc_time,lat_lon,submitted_to_insdc,investigation_type,samp_mat_process,target_gene,additional_notes,notes_on_bottle_metadata
GOMECC4_YUCATAN_Sta100_DCM_C,C,GOMECC4_344,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/12/2021,09:25-04:00,,Sta100,YUCATAN,22.542,88,29,DCM,6,1940,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,25.965,7.99873,36.527,29,25.965_100,25.965_29,4.7192,187.618,0.06142,2.11759,0.04192,0.07215,0.11407,0.23789,2103.64,367.71,7.99873,204.67,344,Plate2,GOMECC2021_Plate2,35,C5,100_29,WBTSRHB,RB2103,2021-10-12,13:33+00:00,22.542_88,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_CAMPECHE_Sta91_DCM_A,A,GOMECC4_297,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,PM cast - Late night,10/9/2021,22:18-04:00,,Sta91,CAMPECHE,21.733,92.318,60,DCM,7,1900,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,23.116,8.02715,36.257,60,23.116_91,23.116_60,4.6593,207.702,0.0517,1.52373,0.02731,0.00683,0.03414,0.35996,2097.22,345.18,8.02715,212.687,297,Plate2,GOMECC2021_Plate2,36,D5,91_60,WBTSRHB,RB2103,2021-10-10,2:29+00:00,21.733_92.318,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",Bag leaked.,Bottle 6.
GOMECC4_CAMPECHE_Sta93_Deep_C,C,GOMECC4_305,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/10/2021,11:19-04:00,,Sta93,CAMPECHE,21.167,90.768,19,Deep,2,2040,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,29.366,8.03713,36.61,19,29.366_93,29.366_19,4.2581,189.427,0.05559,2.47809,0,0.0117,0.00488,0.22918,2078.71,333.23,8.03713,214.739,305,Plate2,GOMECC2021_Plate2,37,E5,93_19,WBTSRHB,RB2103,2021-10-10,15:28+00:00,21.167_90.768,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_YUCATAN_Sta100_Deep_A,A,GOMECC4_339,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/12/2021,09:25-04:00,,Sta100,YUCATAN,22.542,88,48,Deep,1,1960,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,23.482,7.93276,36.566,48,23.482_100,23.482_48,3.3828,158.936,0.18231,4.4242,0.46991,0.32952,0.79944,1.07924,2144.04,437.89,7.93276,183.42,339,Plate2,GOMECC2021_Plate2,38,F5,100_48,WBTSRHB,RB2103,2021-10-12,13:33+00:00,22.542_88,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",No DCM. Mid depth selected.,Bottle 3.
GOMECC4_YUCATAN_Sta100_Deep_C,C,GOMECC4_341,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,not applicable,10/12/2021,09:25-04:00,,Sta100,YUCATAN,22.542,88,48,Deep,1,1960,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,23.482,7.93276,36.566,48,23.482_100,23.482_48,3.3828,158.936,0.18231,4.4242,0.46991,0.32952,0.79944,1.07924,2144.04,437.89,7.93276,183.42,341,Plate2,GOMECC2021_Plate2,39,G5,100_48,WBTSRHB,RB2103,2021-10-12,13:33+00:00,22.542_88,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_CAMPECHE_Sta91_DCM_B,B,GOMECC4_298,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/9/2021,22:18-04:00,,Sta91,CAMPECHE,21.733,92.318,60,DCM,7,1980,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,23.116,8.02715,36.257,60,23.116_91,23.116_60,4.6593,207.702,0.0517,1.52373,0.02731,0.00683,0.03414,0.35996,2097.22,345.18,8.02715,212.687,298,Plate2,GOMECC2021_Plate2,40,H5,91_60,WBTSRHB,RB2103,2021-10-10,2:29+00:00,21.733_92.318,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_YUCATAN_Sta100_DCM_B,B,GOMECC4_343,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/12/2021,09:25-04:00,,Sta100,YUCATAN,22.542,88,29,DCM,6,2000,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,25.965,7.99873,36.527,29,25.965_100,25.965_29,4.7192,187.618,0.06142,2.11759,0.04192,0.07215,0.11407,0.23789,2103.64,367.71,7.99873,204.67,343,Plate2,GOMECC2021_Plate2,41,A6,100_29,WBTSRHB,RB2103,2021-10-12,13:33+00:00,22.542_88,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_CAMPECHE_Sta91_Deep_C,C,GOMECC4_296,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,*Date/time shift,10/9/2021,22:18-04:00,,Sta91,CAMPECHE,21.733,92.318,106,Deep,2,1980,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,19.226,7.84325,36.457,107,19.226_91,19.226_106,2.4891,118.108,0.55985,4.73241,10.7347,0.08681,10.8215,0.19312,2183.15,569.57,7.84325,151.191,296,Plate2,GOMECC2021_Plate2,42,B6,91_106,WBTSRHB,RB2103,2021-10-10,2:29+00:00,21.733_92.318,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_CAMPECHE_Sta91_Deep_A,A,GOMECC4_294,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/9/2021,22:18-04:00,,Sta91,CAMPECHE,21.733,92.318,106,Deep,2,2020,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,19.226,7.84325,36.457,107,19.226_91,19.226_106,2.4891,118.108,0.55985,4.73241,10.7347,0.08681,10.8215,0.19312,2183.15,569.57,7.84325,151.191,294,Plate2,GOMECC2021_Plate2,43,C6,91_106,WBTSRHB,RB2103,2021-10-10,2:29+00:00,21.733_92.318,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",DCM = 60 m.,Bottle 1.
GOMECC4_CAMPECHE_Sta91_DCM_C,C,GOMECC4_299,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/9/2021,22:18-04:00,,Sta91,CAMPECHE,21.733,92.318,60,DCM,7,1980,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,23.116,8.02715,36.257,60,23.116_91,23.116_60,4.6593,207.702,0.0517,1.52373,0.02731,0.00683,0.03414,0.35996,2097.22,345.18,8.02715,212.687,299,Plate2,GOMECC2021_Plate2,44,D6,91_60,WBTSRHB,RB2103,2021-10-10,2:29+00:00,21.733_92.318,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_MERIDA_Sta97_DCM_B,B,GOMECC4_322,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,PM cast,10/11/2021,07:26-04:00,,Sta97,MERIDA,22.971,90.499,89,DCM,13,2000,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,21.69,7.95663,36.398,90,21.69_97,21.69_89,3.8508,169.476,0.10142,1.96109,1.84407,0.11507,1.95914,0.20576,2133.42,418.47,7.95663,187.459,322,Plate2,GOMECC2021_Plate2,45,E6,97_89,WBTSRHB,RB2103,2021-10-11,11:51+00:00,22.971_90.499,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_Blank_DIW_20211011_B,B,GOMECC4_337,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/11/2021,19:00-04:00,,Blank,NA,NA,NA,NA,DIW,NA,2000,MilliQ carboy,MilliQ carboy,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337,Plate2,GOMECC2021_Plate2,46,F6,Blank,NA,NA,NA,NA,NA,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_TAMPICO_Sta82_DCM_A,A,GOMECC4_252,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,AM cast,10/6/2021,18:58-04:00,,Sta82,TAMPICO,22.276,95.588,77,DCM,19,2020,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,22.09,8.00483,36.224,78,22.09_82,22.09_77,4.5562,198.765,0.07119,1.66768,0.32476,0.06339,0.38815,0.22528,2112.66,368.53,8.00483,204.745,252,Plate2,GOMECC2021_Plate2,47,G6,82_77,WBTSRHB,RB2103,2021-10-06,23:58+00:00,22.276_95.588,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,Bottle 18.
GOMECC4_TAMPICO_Sta82_Deep_A,A,GOMECC4_249,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/6/2021,18:58-04:00,,Sta82,TAMPICO,22.276,95.588,2979,Deep,1,1800,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,4.36,7.70659,34.975,3019,4.36_82,4.36_2979,4.6326,217.903,1.47107,25.4689,21.9108,0.00098,21.9118,0.22842,2194.55,800.5,7.70659,110.606,249,Plate2,GOMECC2021_Plate2,48,H6,82_2979,WBTSRHB,RB2103,2021-10-06,23:58+00:00,22.276_95.588,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",DCM = 80 m.,
GOMECC4_VERACRUZ_Sta85_DCM_C,C,GOMECC4_263,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/7/2021,19:00-04:00,,Sta85,VERACRUZ,20.601,94.29,78,DCM,18,1980,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,21.907,7.96811,36.353,78,21.9069999999999_85,21.9069999999999_78,4.1509,180.318,0.08192,1.74267,0.78308,0.13263,0.91571,0.92253,2129.9,402.83,7.96811,194.003,263,Plate2,GOMECC2021_Plate2,49,A7,85_78,WBTSRHB,RB2103,2021-10-07,23:41+00:00,20.601_94.29,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_VERACRUZ_Sta85_DCM_A,A,GOMECC4_261,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/7/2021,19:00-04:00,,Sta85,VERACRUZ,20.601,94.29,78,DCM,18,1960,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,21.907,7.96811,36.353,78,21.9069999999999_85,21.9069999999999_78,4.1509,180.318,0.08192,1.74267,0.78308,0.13263,0.91571,0.92253,2129.9,402.83,7.96811,194.003,261,Plate2,GOMECC2021_Plate2,50,B7,85_78,WBTSRHB,RB2103,2021-10-07,23:41+00:00,20.601_94.29,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,Bottle 17.
GOMECC4_Blank_DIW_20211011_A,A,GOMECC4_336,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/11/2021,19:00-04:00,,Blank,NA,NA,NA,NA,DIW,NA,2000,MilliQ carboy,MilliQ carboy,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336,Plate2,GOMECC2021_Plate2,51,C7,Blank,NA,NA,NA,NA,NA,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_TAMPICO_Sta82_DCM_B,B,GOMECC4_253,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/6/2021,18:58-04:00,,Sta82,TAMPICO,22.276,95.588,77,DCM,19,2000,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,22.09,8.00483,36.224,78,22.09_82,22.09_77,4.5562,198.765,0.07119,1.66768,0.32476,0.06339,0.38815,0.22528,2112.66,368.53,8.00483,204.745,253,Plate2,GOMECC2021_Plate2,52,D7,82_77,WBTSRHB,RB2103,2021-10-06,23:58+00:00,22.276_95.588,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_VERACRUZ_Sta85_Deep_C,C,GOMECC4_260,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/7/2021,19:00-04:00,,Sta85,VERACRUZ,20.601,94.29,1862,Deep,2,1980,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,4.261,7.70488,34.973,1882,4.261_85,4.261_1862,4.7032,213.918,1.49163,25.1995,22.0601,0.00586,22.0659,0.51738,2193.41,803.57,7.70488,109.061,260,Plate2,GOMECC2021_Plate2,53,E7,85_1862,WBTSRHB,RB2103,2021-10-07,23:41+00:00,20.601_94.29,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_TAMPICO_Sta82_DCM_C,C,GOMECC4_254,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/6/2021,18:58-04:00,,Sta82,TAMPICO,22.276,95.588,77,DCM,19,2020,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,22.09,8.00483,36.224,78,22.09_82,22.09_77,4.5562,198.765,0.07119,1.66768,0.32476,0.06339,0.38815,0.22528,2112.66,368.53,8.00483,204.745,254,Plate2,GOMECC2021_Plate2,54,F7,82_77,WBTSRHB,RB2103,2021-10-06,23:58+00:00,22.276_95.588,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_VERACRUZ_Sta85_Deep_B,B,GOMECC4_259,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,PM cast,10/7/2021,19:00-04:00,,Sta85,VERACRUZ,20.601,94.29,1862,Deep,2,1900,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,4.261,7.70488,34.973,1882,4.261_85,4.261_1862,4.7032,213.918,1.49163,25.1995,22.0601,0.00586,22.0659,0.51738,2193.41,803.57,7.70488,109.061,259,Plate2,GOMECC2021_Plate2,55,G7,85_1862,WBTSRHB,RB2103,2021-10-07,23:41+00:00,20.601_94.29,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_TAMPA_Sta13_Surface_C,C,GOMECC4_050,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,9/18/2021,15:00-04:00,,Sta13,TAMPA,26.888,84.666,3,Surface,15,1980,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,28.97,8.09258,34.966,3,28.97_13,28.97_3,4.4017,198.1,0.02734,0.90131,0,0.00488,0,0.30955,2013.98,290.97,8.09258,229.207,50,Plate3,GOMECC2021_Plate3,92,D12,13_3,WBTSRHB,RB2103,2021-09-18,19:32+00:00,26.888_84.666,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_TAMPA_Sta9_Sediment_A,A,GOMECC4_030,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,PM cast *Time/Date note,9/17/2021,14:30-04:00,,Sta9,TAMPA,NA,NA,NA,Sediment,NA,900,Sediment core (aqueous layer),Sediment core (aqueous layer),Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,sediment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,Plate3,GOMECC2021_Plate3,93,E12,NA,NA,NA,NA,NA,NA,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",Siphoned water from the aqueous water layer above 3 sediment cores. Possible link to sediment foram or other parameters.,
GOMECC4_TAMPA_Sta13_Surface_B,B,GOMECC4_049,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,9/18/2021,15:00-04:00,,Sta13,TAMPA,26.888,84.666,3,Surface,15,1980,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,28.97,8.09258,34.966,3,28.97_13,28.97_3,4.4017,198.1,0.02734,0.90131,0,0.00488,0,0.30955,2013.98,290.97,8.09258,229.207,49,Plate3,GOMECC2021_Plate3,94,F12,13_3,WBTSRHB,RB2103,2021-09-18,19:32+00:00,26.888_84.666,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_VERACRUZ_Sta85_Deep_A,A,GOMECC4_258,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/7/2021,19:00-04:00,,Sta85,VERACRUZ,20.601,94.29,1862,Deep,2,1900,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,4.261,7.70488,34.973,1882,4.261_85,4.261_1862,4.7032,213.918,1.49163,25.1995,22.0601,0.00586,22.0659,0.51738,2193.41,803.57,7.70488,109.061,258,Plate2,GOMECC2021_Plate2,56,H7,85_1862,WBTSRHB,RB2103,2021-10-07,23:41+00:00,20.601_94.29,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,Bottle 1.
GOMECC4_MERIDA_Sta97_DCM_C,C,GOMECC4_323,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/11/2021,07:26-04:00,,Sta97,MERIDA,22.971,90.499,89,DCM,13,2060,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,21.69,7.95663,36.398,90,21.69_97,21.69_89,3.8508,169.476,0.10142,1.96109,1.84407,0.11507,1.95914,0.20576,2133.42,418.47,7.95663,187.459,323,Plate2,GOMECC2021_Plate2,57,A8,97_89,WBTSRHB,RB2103,2021-10-11,11:51+00:00,22.971_90.499,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_TAMPICO_Sta82_Deep_C,C,GOMECC4_251,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/6/2021,18:58-04:00,,Sta82,TAMPICO,22.276,95.588,2979,Deep,1,1900,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,4.36,7.70659,34.975,3019,4.36_82,4.36_2979,4.6326,217.903,1.47107,25.4689,21.9108,0.00098,21.9118,0.22842,2194.55,800.5,7.70659,110.606,251,Plate2,GOMECC2021_Plate2,58,B8,82_2979,WBTSRHB,RB2103,2021-10-06,23:58+00:00,22.276_95.588,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
